Hermeneutical,Left hand signs Interpert (SEE), Right hand signs Text (LAS),cal,7471
Targum,Sign Para- (LAS) then Phrase (SEE) with ARSL م (miem),LAS,7472
Aggadah,Sign Passover (Alt. 2) (SEE) then Say (SEE) with HSL א,LAS,7473
Sedder,Sign Say (SEE) with HSL ה,LAS,7474
Mitigate,Sign Severe (BSL) with left hand in Severe position and right hand in BSL M position, right ontop of left. Sign once, drop down, sign again.,LAS,7475
Mollify,Sign Mitigate (LAS) with LSF M.,LAS,7476
Assuage,Sign Mitigate (LAS) with extended A.,LAS,7477
Midrash,Sign Say (SEE) with HSL ם, left hand palm up as in Book.,LAS,7478
Salient,Sign Important (SEE) with ISL S.,LAS,7479
Ichthyocentaur,Sign LSF Pisces (LAS), then sign Fish (SEE) with I's.,LAS,7480
Corollary,Sign Propose (BSL) with small C.,LAS,7481
Inveigh,Sign Volatile (LAS) to left palm, palm in hand as in Read.,LAS,7482
Ashlar,Sign Mason (LAS) with extended A.,LAS,7483
Myriad,Sign Eternal (SEE) with GSL Μμ.,LAS,7484
Titular,Sign Quote (SEE) with ISL T1,LAS,7485
Fervor,Sign Zeal (BSL) with right F.,LAS,7486
Ardor,Sign Zeal (BSL) with right extended A.,LAS,7487
Verve,Sign Zeal (BSL) with right V.,LAS,7488
Belligerent,Sign Resent (SEE) with B.,LAS,7489
Vigil,Left horizontal index pushes right V up and back to right eye.,LAS,7490
Conflagration,Sign Fire (SEE) to C's.,LAS,7491
Erst,Sign Ago (SEE) with BSL E.,LAS,7492
Psoriasis,Sign Rash (SEE) with GSL Ψψ,LAS,7493
Past,Palm of hand flips back toward shoulder.,LAS,7494
-ology/-logy,Sign Study (SEE) with Y ,LAS,7495
Scoundrel,Sign Wretch (LAS) with BSL S.,LAS,7496
Rascal,Sign Wretch (LAS) with BSL A.,cal,7497
Vespasian,Sign Flavian (LAS) with V,LAS,7498
Titus,Sign Big (SEE) with GSL Ψψ.,LAS,7499
Moratorium,Sign Forbid (SEE) with M.,LAS,7500
Vista,Collapsed left C, right V view in it.,LAS,7501
Phallus,Sign Penis (SEE) with GSL Φφ,LAS,7502
Subnegate,S's push in, then out.,LAS,7503
Arab,Sign Arabia (LAS) with GSL Αα.,LAS,7504
Ornery,Sign Anger (SEE) with O.,LAS,7505
Boulder,Sign Stone (SEE) with flat O.,LAS,7506
Stagger,Sign Walk (SEE) with S's, make jerking movement.,LAS,7507
Loincloth,Sign Pant (SEE) with L's,LAS,7508
Sling,Sign Belt (SEE) with BSL S.,LAS,7509
Progenitor,Sign Ancestor (SEE) with P.,LAS,7510
Fortitude,Sign Courage (SEE) with LSF F.,LAS,7511
Prong,Sign Fork (SEE) with BSL P.,LAS,7512
Stuped,Sign Cloth (SEE) with BSL S.,LAS,7513
Petty,Sign Important (SEE) with P.,LAS,7514
Paludamentum,ISL P cirlces on left shoulder, swings out to right shoulder.,LAS,7515
Ora Pro Nobis,LIP sign Pray (SEE) with ISL P then  Us (SEE) with ISL U.,LAS,7516
Carolingian,Small C on left arm, circles up and touches left shoulder, then right shoulder.,LAS,7517
Burgunder,Right hand signs Gaul (LAS), left hand palmdown  B, flips into palm up B, under Gaul.,LAS,7518
Acanthus,Left claw, right GSL Αα touches each one.,LAS,7519
Corinthian,Sign Doric (LAS) with GSL Κκ,LAS,7520
Etruria,Sign Italy (LSF) and GSL Εε pull out at same time.,LAS,7521
Tufa,Sign Stone (SEE) with T to F.,LAS,7522
Ephebe,Sign Soldier (SEE) with GSL Εε.,LAS,7523
Vasari,Sign Italy (LSF) with ISL G to ISL V.,LAS,7524
Circa,Sign Date (SEE) with small C bounces back two times.,LAS,7525
Symposium,GSL Σσ's Sign Group (EE) in reverse then Discuss (SEE),LAS,7526
Erotic,Sign Parent (SEE) with GSL Εε.,LAS,7527
Alex,A on left arm to Great (SEE) with right GSL Αα,LAS,7528
Covent,Sign Box (SEE) with BSL C to G swing out to BSL G.,LAS,7529
Sediment,Right flat O rubs together as hand falls to palm up left hand.,LAS,7530
Terra-cotta,Sign Stone (SEE) T to small C.,LAS,7531
Doric,Left flat O, right D circles twice.,LAS,7532
Sabina,Sign Crown (SEE) with ISL S.,LAS,7533
Decursio,Sign Maneuver (LAS) with D.,LAS,7534
Clemency,Sign Sympathy (SEE) with small C's.,LAS,7535
Lenience,Sign Sympathy (SEE) with L's.,LAS,7536
-geny,Sign Guise (LAS) with left GSL Γγ.,LAS,7537
-phile,Sign HSE with GSL Φφ,LAS,7538
-oid/-ode,Sign Shape (SEE) with GSL Οο,LAS,7539
-osis,Sign Process (LAS) with GSL Οο.,LAS,7540
John Boehner,B taps mouth to House (SEE),LAS,7541
John Kerry,Sign Secretary (SEE) J to K.,LAS,7542
(Vladimir) Putin,President (SEE) to Russia (RSL) with RSL Рр.,LAS,7543
David,D taps shoulder.,LAS,7544
David Cameron,Sign David (LAS) then Prime Minister (SEE) with BSL C,LAS,7545
Xi Jinping,Sign China (LSF) X to I.,LAS,7546
Joachim Gauck,Sign President (SEE) with DSL G to Germany (SEE),LAS,7547
Dilma Rousseff,Sign Brazil (LSF) with left Portuguese D (closed curved 4),LAS,7548
Microchip,Micro (LAS) + Chip (SEE),LAS,7549
Realm,Sign Region (SEE) to Ground (SEE),LAS,7550
Leviticus,Sign Law (SEE) with L to V.,LAS,7551
Deuteronomy,GSL Δδ swing to palm in sideways 5 on pinky.,LAS,7552
Odessa,Left flat O, right flat O moves to right, sign Step (SEE),LAS,7553
Prosecute,Sign Proceed (SEE) with BSL P's,LAS,7554
Iterate,Sign Repeat (SEE) with I.,LAS,7555
Trench,Sign Hole (SEE) with LSF T.,LAS,7556
Tweak,Sign Twist (SEE) with T's.,LAS,7557
Jamaica,Sign Haiti (LAS) with ESL J.,LAS,7558
Caribbean,Sign Cruise (LAS) with right C shakes in waves.,LAS,7559
Trinity,Left index, right 3.,LAS,7560
Travesty,Sign Absurd (BSL) with LSF T,LAS,7561
Unfurl,Sign Spread (SEE) with F's,LAS,7562
Pagoda,Sign Church (SEE) with PSL P,LAS,7563
Smorgasbord,Sign Buffet (SEE) with Swedish S,LAS,7564
Pavilion,Sign Structure (SEE) with BSL P's,LAS,7565
Stoa,Sign Portico (LAS) with GSL  Σσ.,LAS,7566
Portico,BSL P to small C, circles around.,LAS,7567
Modest,Sign Middle (SEE) with LSF M.,LAS,7568
Mezzanine,Median (LAS) + -ine (SEE),LAS,7569
Vestibule,Sign Hall (SEE) with V's,LAS,7570
Heyday,Sign Happy (SEE) with H's.,LAS,7571
Galerie de la Machine,,LAS,7572
Microcosm,Sign Body (SEE) with LSF H's.,LAS,7573
Codex,Sign Book (SEE) with X.,LAS,7574
-tecuh,Sign Book (SEE) with GSL Θθ,LAS,7575
Sinaiticus,Sign Bible (SEE) with GSL Σσ,LAS,7576
Cassiodorus,Sign Flavian (LAS) with C.,LAS,7577
Novem Codices,LIP Sign New (SEE) with ISL V then Codex (LAS) with ISL C.,LAS,7578
Pandect,Sign Law (SEE) with M.,LAS,7579
Bende,Sign Esteem (SEE) with left BSL P.,LAS,7580
Northumbria,Sign North (SEE) and England (SEE) at the same time.,LAS,7581
Palimpsest,GSL Ππ with palm left closed 4 hand scrapes, then repeats.,LAS,7582
Parchment,Sign Paper (SEE) with P.,LAS,7583
Papyrus,Sign Paper (SEE) with BSL P.,LAS,7584
-ur,Left U, Right GSL Οο as in Original,LAS,7585
Archimedes,GSL Αα Math (SEE) then Invent (SEE),LAS,7586
Majuscule,Extended M from Captain (SEE) swirls down to left palm in closed 4.,LAS,7587
Delaissér,Right signs Belgium (LAS) with LSF D, left palm in closed 4.,LAS,7588
Maji,Sign Men (SEE) to GSL Μμ.,LAS,7589
(Vladimir) Lenin,Sign Hitler (LAS) with L.,LAS,7590
Till,T digs on left fist, as in farming',LAS,7591
Mystic,Sign GSL Μμ on forehead pulls out and fingers wave as you pull back.,LAS,7592
Ruminate,Sign Digest (SEE) with R,LAS,7593
Canaan,Sign Israel (FDMSE) with HSL ק (K),LAS,7594
Candelabrum,LIP Candle (SEE) with ISL B,LAS,7595
Constantine,Small C brushes up and down arm.,LAS,7596
Jacob,Sign HSL ב (B/V) as in Father (SEE),LAS,7597
Cantubury,Sign Castle (SEE) then Tale (SEE),LAS,7598
Ezra,Sign Priest (SEE) with HSL ה,LAS,7599
Tabernacle,Sign Address (SEE) with HSL  מ.,LAS,7600
Kosovo,LSF F drops from Serbia (LAS) to Albania (LAS).,LAS,7601
Albaina,Left over richt hooked at thumbs flutter fingers.,LAS,7602
Resile,Sign Abandon (SEE) with LSF R.,LAS,7603
Temporal,Sign Secular (LAS) with LSF T.,LAS,7604
De-,Sign Of (SEE) with D's,LAS,7605
Shingle,Sign Stone (SEE) S to G,LAS,7606
Labyrinth,Sign Maze (LAS) with GSL Λλ,LAS,7607
Maze,Left M hand draws zig-zag from heel to fingers,LAS,7608
Rigor,R's back and forth tap chest altering.,LAS,7609
Whittle,Bent W strikes back and forth on palm up claw left hand.,LAS,7610
Profligate,Sign Licentious (LAS) with P.,LAS,7611
Licentious,L starts at stomach, comes up by shoulders, jerks in.,LAS,7612
Paxton,Sign P from upper lip to bottom lip.,LAS,7613
Glazier,Sign Glass (SEE), left hand comes up and 'fit' in hand.,LAS,7614
Hub,Left hand and thumb close beside mouth.,LAS,7615
Viaduct,Sign Bridge (SEE) with V.,LAS,7616
Parabola,Sign Arch (LAS) with GSL Ππ.,LAS,7617
Folia,Sign Book (SEE) with LSF F's,LAS,7618
Kink,Sign Twist (SEE) with K's,LAS,7619
Geneva,Sign Free (SEE) with G's.,LAS,7620
Feasible,Sign Capable (LAS) with LSF F's.,LAS,7621
Onus,LIP Sign Responsible (SEE) with ISL O.,LAS,7622
Adjourn,Sign Suspend (SEE) with left A.,LAS,7623
Deploy,Sign Spread (SEE) with D, then place next to each other.,LAS,7624
Sierra Leone,Sign Africa (Alt. 2) (SEE) with PSL S to L (like Ethiopia),LAS,7625
Chrichton,Sign Farscape (LAS) ends with small C.,LAS,7626
Tentative,Sign Wait (SEE) with BSL T.,LAS,7627
(Max) Weber,Sign Atmosphere (SEE) with M to W.,LAS,7628
Gandhi,Sign Buddha (FDMSE) touch mouth to the forehead.,LAS,7629
Tilly,Sign Oppose (SEE) with left T.,LAS,7630
Margaret,Right extended M swings out from cheek.,LAS,7631
Michael,Right extended M goes from chin to chest,LAS,7632
Eschew,Sign Avoid (SEE) E to W.,LAS,7633
Finesse,Sign Sophisticate (LAS) with F.,LAS,7634
Nevi'im,Sign Follow (SEE) with HSL נ,LAS,7635
Hosea,Sign Calt (SEE) with HSL  ה,LAS,7636
Amos,Sign Danger (SEE) with HSL צ.,LAS,7637
Jonah,Sign Dolphin (SEE) with HSL י,LAS,7638
Cusp,Sign Verge (LAS) with left bent V.,LAS,7639
Kabbalah,Sign Mystic (LAS) with HSL ק to HSL נ,LAS,7640
Chrystler,C palm down thumbs touching, open three times.,LAS,7641
Mercantile,Sign Exchange (SEE) with M's.,LAS,7642
Reckless,Sign Danger (SEE) with BSL R.,LAS,7643
Ration,R twists up to side of forehead.,LAS,7644
Poll,Sign Vote (SEE) with P.,LAS,7645
Tibet,Sign China (LSF)  with PRC T.,LAS,7646
Mafia,Sign Control (SEE) with ISL M.,LAS,7647
Defer,Sign Osterize (LAS) with D.,LAS,7648
Osterize,Palm down left hand pushes right O to the right.,LAS,7649
Joseph/Josef,Mary (LAS) with HSL י (Y/I) to HSL ו (V),LAS,7650
Cain,Sign Kill (SEE) with K.,LAS,7651
Abel,Sign Sacrifice (LAS) with HSL מ, right forward M.,LAS,7652
Joshua,Sign J to S,LAS,7653
Samuel,Sign Samantha (LAS) with GSL Ψψ,LAS,7654
Jeremiah,Sign Cry (SEE) with HSL י (Y/I),LAS,7655
Ezekiel,Sign  HSL י (Y/I) Wheels high in the air near head.,LAS,7656
Isaiah,Sign  HSL י (Y/I)  with right Tree (SEE) with left Tie (SEE),LAS,7657
Judah/Judea,HSL י  Sign Israel (FDMSE) left palm down 5 shakes slightly.,LAS,7658
Zephaniah,With HSL ש to Hide (SEE),LAS,7659
Zechariah,HSL ז with Index to Remember (SEE),LAS,7660
Yahweh (YHVH),Sign God (SEE) HSL י  to HSL ח,LAS,7661
Joel,Left palm in right HSL י (Y/I) taps base of 2.,LAS,7662
Micah,Sign Prophecy (SEE) with HSL מ,LAS,7663
Nahum,Left sings Ancient (SEE) with Right HSL נ in front of left drops slightly.,LAS,7664
Habakkuk,Left 8 right HSL נ (N) in taps twice,LAS,7665
Haggai,Left 3, Right HSL ח.,LAS,7666
Psalms,Sign Music (SEE) with HSL ט  to HSL ה,LAS,7667
Lament,Sign Cry (SEE) with double L's,LAS,7668
Priština (Pristina),Sign Kosovo (LAS) with LSF P.,LAS,7669
Efficacy,Sign Expert (SEE) with left E.,LAS,7670
Charles,Right C taps heart twice.,LAS,7671
Doom,Sign Danger (SEE) with palm up D.,LAS,7672
Socrates,GSL Σσ arches out from forehead.,LAS,7673
Haggadah,Left palm in 3, right  HSL ח (H),LAS,7674
Malachi,Extended M goes sharply to chin with furrowed eye brows.,LAS,7675
Scape,Bent 3 arches up from horizontal left elbow.,LAS,7676
Elude,Sign Scape (LAS) with palm out E.,LAS,7677
Chauvin,Left palm in fist on heart, right C on top, tap chest twice.,LAS,7678
Asherah,Sign God (SEE) with HSL א to Sea (SEE),LAS,7679
Ashkenazi,Left ESL A, right signs Yiddish (LAS),LAS,7680
Ba'al,Sign Christ (SEE) with HSL ב,LAS,7681
Babylon,Sign Ancient (SEE) with HSL ב,LAS,7682
Cuneiform,Bent small C flips back and forth across hand.,LAS,7683
Daniel,D draws across right arm.,LAS,7684
Diaspora,Sign Scatter (SEE) with GSL Δδ,LAS,7685
El (God),Sign God (SEE) + s.i,LAS,7686
Eretz Yisrael ,Sign Ground (SEE) with HSL ה,LAS,7687
Huppah,Sign Canopy (LAS) with small C.,LAS,7688
Jerusalem,Sign Israel (FDMSE) with HSL ע,LAS,7689
Josiah,Sign Melt (SEE) with I's to A's ,LAS,7690
Judah The Maccabee,Sign Israel (FDMSE) left palm down J, I shakes slightly.,LAS,7691
Kabbalat Sahabbat,Sign Get (SEE) with K add Sabbath (SEE),LAS,7692
Kaddish ,Sign Holy (SEE) with HSL ק,LAS,7693
Messiah,Sign Free (SEE) with HSL מ,LAS,7694
Mishnah,Sign Repeat (SEE) with HSL מ,LAS,7695
Moses,Extended M's together move forward and away form each other.,LAS,7696
Nebuchadnezzar,Palm up N brushes up underside of chin.,LAS,7697
Ptolemy,P twists by forehead then twist down to palm up on left hand.,LAS,7698
Purim,Sign Reciprocal (LAS) with P.,LAS,7699
Seleucid,Sign Face (SEE) with GSL Σσ,LAS,7700
Siddur,Sign Book (SEE) with HSL ס (S) ,LAS,7701
Solomon,S on forehead comes down to shoulder.,LAS,7702
Tanna,Sign Rabbi (SEE) with HSL ט,LAS,7703
Zion,Sign Israel (FDMSE) with palm in HSL צ,LAS,7704
Canopy,C's outline canopy.,LAS,7705
Sabbath,C comes from eye swings out and down, left hand S.,LAS,7706
Yiddish,I swings off chin, then writes in the air.,LAS,7707
Forum,F's move back 3 times towards signer.,LAS,7708
Zohar ,Sign Magnificent (SEE) with HSL ז.,LAS,7709
Abraham,A circles on dimple.,LAS,7710
Xerxes (Ahasueres),Sign Christ (SEE) with GSL Χχ then Persia (LAS),LAS,7711
Amora,Sign Speak (SEE) with palm in A then Person (SEE),LAS,7712
Antichus III The Great,Sign Christ (SEE) backwards with GSL Αα then Helen (LAS) with GSL Αα,LAS,7713
Aramaic,SSL A thumb rubs on balls of fingers.,LAS,7714
Assyrian,Sign Ancient (SEE) with Right A, left M.,LAS,7715
Crypto (Jews),Sign Hide (SEE) with  GSL Κκ,LAS,7716
Derash,Sign Interpret (SEE) with O,LAS,7717
Hezekiah,Sign Christ (SEE) with HSL ה,LAS,7718
Ladino,Sign Yiddish (LAS) with L.,LAS,7719
Maimonides,Sign Scholar (LAS) with H.,LAS,7720
Marranos,Sign Force (SEE) the Convert with ESL M,LAS,7721
Masoretes,Sign Rabbi (SEE) then Scribe (LAS) with B,LAS,7722
Minyan,Sign Forum (LAS) with right M.,LAS,7723
Rachel,R taps forearm.,LAS,7724
Rehoboam,Sign Christ (SEE) backwards with R to Israel (LAS).,LAS,7725
Safed/Tzfat,Sign Town (SEE) with HSL ש,LAS,7726
Septuagint,Slightly extended left palm faces in, signs Hebrew to left palm come up to Greek.,LAS,7727
Saul,Sign Soul (SEE) with D ,LAS,7728
Shulhan Arukh,Sign Set (SEE) then Table (SEE),LAS,7729
Sinai,Sign Mountain (SEE) with left GSL Σσ, then GSL Σσ hand swings back up to land on top of left fingertips.,LAS,7730
Sura,Sign Bible (SEE) with ARSL ة  (t),LAS,7731
Ugarit,Sign Port (SEE) with ARSL ث (tha) ,LAS,7732
Yavneh,Sign Town (SEE) with HSL י .,LAS,7733
Yeshiva,Sign Teach (SEE) with HSL י,LAS,7734
Babel,HSLי to ח  (Y to H) Tower (SEE) with B's then push out to 5's,LAS,7735
Splendid,Sign Magnificent (SEE) with Right S.,LAS,7736
Quorum,Sign Forum (LAS) with Q.,LAS,7737
Baron,Sign Christ (SEE) with B.,LAS,7738
Armor,Sign Arm (SEE) to R,LAS,7739
Ramen,Sign Bacon (SEE) with BSL R.,LAS,7740
Bibliotech,Sign Bible (SEE) then right hand, palm left comes up and bounces right 4 times,LAS,7741
Franchise,Sign Entrepreneur (LAS) with F.,LAS,7742
Tycoon,Sign Entrepreneur (LAS) with T.,LAS,7743
Magnate,Sign Entrepreneur (LAS) with M.,LAS,7744
Mogul,Sign Entrepreneur (LAS) with extended M.,LAS,7745
Plutocrate,Sign Entrepreneur (LAS) with P.,LAS,7746
Colophon,Sign Print (SEE) with left hand  in palm left position then sign cone on left hand.,LAS,7747
Zine(s),Sign Print (SEE) backwards.,LAS,7748
Durrou,Sign Ignore (SEE) then D to palm in left closed 5.,LAS,7749
Hammel,Sign Write (SEE) H to Heart (SEE),LAS,7750
Diminuendo,Sign Diminish (LAS) with ISL D,LAS,7751
Resurrect,Sign Dead (SEE) with R's, then raise arms to body.,LAS,7752
Decor,Sign Decorate (SEE) with LSF D.,LAS,7753
Lazeraus,Resurrect (LAS) with right LSF L.,LAS,7754
Adjudge,Sign Decree (LAS) with A.,LAS,7755
Opino Juris,LIP Sign Opinion (SEE) with ISL O then Law (SEE) with ISL L.,LAS,7756
Span,Left palm out 5 right F taps pinkie then thumb.,LAS,7757
Duration,Sign Span (LAS) with D.,LAS,7758
Quirk,Sign Habit (LAS) with Q,LAS,7759
Perforate,Sign Pierce (SEE) with BSL P.,LAS,7760
Redient,R jerks towards ear.,LAS,7761
Shanghai,Sign China (LSF) with PRC Sh,LAS,7762
Hong Kong,Sign China (LSF) with PRC H to K.,LAS,7763
Avant,Sign Fore (SEE) with A.,LAS,7764
Garde,Sign Guard (SEE) with LSF G.,LAS,7765
Incandescent,Sign Glow (SEE) with I's.,LAS,7766
Dilapidate,Sign Ruin (SEE) with right D's and left X.,LAS,7767
Engulf,Sign Surround (SEE) with E.,LAS,7768
Asinine,A on side of forehead flicks up to center of forehead.,LAS,7769
Merneptah,Sign Win (SEE) with M.,LAS,7770
Hammurabi,Sign Show (SEE) with 6.,LAS,7771
Vicissitude,Sign Standard (SEE) then flip up and down.,LAS,7772
Usurp,Sign Seize (LAS) with Right U.,LAS,7773
Exegesis,Sign Interpret (SEE) with left GSL Εε,LAS,7774
Ecclesiastic,Right GSL Εε taps left side of neck, right side of neck then center of neck.,LAS,7775
Tonsure,Sign Bare (SEE) with LSF T.,LAS,7776
Incipit,Palm in closed 4, right I opens,LAS,7777
Venerate,V as in Honor (SEE) to Icon (SEE),LAS,7778
Relic,Sign Aim (SEE) with R.,LAS,7779
Accouterment,Sign Paraphernalia (LAS) with right A.,LAS,7780
Bogota,Sign Colombia (LSF) with ESL B.,LAS,7781
Sullivan,Sign Monster (SEE) with S,LAS,7782
Neuveau,Palm up flat O pops up through left C to palm-in 5, stops abruptly at wrist.,LAS,7783
Emporium,Sign Store (SEE) with palm up E.,LAS,7784
Pilaster,Sign Column (SEE) with right middle finger of P goes through fingers of left hand slightly.,LAS,7785
Speenhamland,Right hand comes down to BSL S.,LAS,7786
Vulnerable,Sign Weak (SEE) with V.,LAS,7787
Knack,Sign Expert (SEE) with left K.,LAS,7788
Satan,Sign Devil (SEE) close to S.,LAS,7789
Plebeian,Right P strikes left fist then P bounces right 3 times.,LAS,7790
Galvanize,Sign Excite (SEE) with LSF G's,LAS,7791
Rite,Sign Celebrate (SEE) with R's,LAS,7792
Wikipedia,Sign Internet (Slang ASL) with right palm out W.,LAS,7793
Mount Holyoke College,BSL M to BSL H to BSL C swings up and around as in College (SEE),LAS,7794
Smith College,S swings up and around hand as in College (SEE),LAS,7795
Amherst College,A swings up and around hand as in College (SEE),LAS,7796
Yale University,Y swings up and around hand as in College (SEE),LAS,7797
Cambridge University,BSL C swings up and around hand as in College (SEE),LAS,7798
Oxford University,BSL O swings up and around hand as in College (SEE),LAS,7799
Philistines,Right P drops from chin as in old then taps temple to forehead as in palestine.,LAS,7800
Moshav,Sign Town (SEE).,LAS,7801
Kahal,Sign Town (SEE) with ק,LAS,7802
Effluvium,Sign Emanate (LAS) with alternating 2's,LAS,7803
Hovel,Closed 5 fingertips touch in front of body, right hand flips up and flutters down slightly to palm up in front of body.,LAS,7804
Shanty,Sign Hovel (LAS) with left S right hand flips up and flutters down to palm up.,LAS,7805
Slum,Sign Hovel (LAS) with left extended M right hand flips up and flutters down to palm up.,LAS,7806
Squalor,Sign Hovel (LAS) with left flat O right hand flips up and flutters down to palm up.,LAS,7807
Lindisfarne,Sign England (SEE) with left hand extended U add right BSL L.,LAS,7808
Intersection,Sign Corner (SEE) with fingertips of I's.,LAS,7809
Asta,Sign Column (SEE) extended A.,LAS,7810
Baluster,Sign Column (SEE) with B.,LAS,7811
Pillar,Sign Column (SEE) with extended M.,LAS,7812
Obelisk,Sign Column (SEE) with O.,LAS,7813
Telemon,Sign Column (SEE) with T.,LAS,7814
Stanchion,Sign Column (SEE) with LSF E.,LAS,7815
Juncture,Sign Corner (SEE) with GSL Κκ coming to left wrist.,LAS,7816
Raphe,Sign Seam (SEE) with GSL Ρρ,LAS,7817
Lode,Sign Seam (SEE) with left L.,LAS,7818
Hierarchy,Sign Rank (LAS) with H.,LAS,7819
Tier,Sign Rank (LAS) with Index.,LAS,7820
Rung,Sign Rank (LAS) with bent V.,LAS,7821
Echelon,Sign Rank (LAS) with E.,LAS,7822
Clasp,Sign Link (SEE) with Small C.,LAS,7823
Yoke,Sign Link (SEE) with left Y.,LAS,7824
Tether,Sign Fasten (SEE) with T.,LAS,7825
Rivet,Side of GSL Αα taps palm right closed 5 twice.,LAS,7826
Brocade,Sign Cloth (SEE) with BSL B.,LAS,7827
Mosaic,Extended M's alternate, pivot in and out several times moving down.,LAS,7828
Damascene,Sign Mosaic (LAS) with D.,LAS,7829
Rubric,Sign Matrix (LAS) with R's shaking slightly,LAS,7830
أ ( ' ),,ARSL,7831
‫ء ‬‎(Hamza),,ARSL,7832
Vienna,Sign Austria (LSF) with GSL Ψψ,LAS,7833
Utrect,Sign Netherlands (LAS) with PSL U.,LAS,7834
Alcuin,Sign Advisor (SEE) to Charlemangne (LAS),LAS,7835
Amulet,From left palm in right comes out to Cone (SEE) up chest to open.,LAS,7836
Mascot,Sign Charm (SEE) with LSF M,LAS,7837
Periapt,Sign Charm (SEE) with P.,LAS,7838
Ghana,Sign Fight (SEE) with LSF G.,LAS,7839
Relegated,Sign Escuse (SEE) with R,LAS,7840
Ad Hoc,LIP For (SEE) with ISL A to This (SEE) with ISL H1.,LAS,7841
Person Non Grata,LIP Sign Welcome (SEE) with ISL U to Person with ISL P.,LAS,7842
(John) Roebling,Sign Suspend (LAS) with right R.,LAS,7843
Copley,Left 2 right small C twice,LAS,7844
Tectonic,Sign Floor (SEE) with right T.,LAS,7845
Tiananmen Square,Sign Square (SEE) with PRC T.,LAS,7846
Kuybyshev Square,Sign Square (SEE) with RSL Кк.,LAS,7847
Moskovskaya Square,Sign Square (SEE) with RSL Мм.,LAS,7848
Opulent,Sign Extravagant (LAS) with O.,LAS,7849
Briquet,Sign Lump (SEE) with G.,LAS,7850
Chunk,Sign Lump (SEE) with small C.,LAS,7851
Slab,Sign Lump (SEE) with S.,LAS,7852
Wedge,Sign Lump (SEE) with W.,LAS,7853
Sprite,Sign Angel (SEE) with S.,LAS,7854
Fusty,Sign Old (SEE) with BSL F.,LAS,7855
Prow,Left index points forward right GSL Ππ,LAS,7856
Vantage,Right hand signs Benefit (SEE) then taps left palm down V.,LAS,7857
Langoliers,Sign Bubble (SEE) with small C.,LAS,7858
Due,Sign Owe (SEE) with left D.,LAS,7859
Confiscate,Sign Seize (LAS) with right C.,LAS,7860
Preclude,Sign Guard (SEE) with ISL P.,LAS,7861
Accentuate,Tip of index taps throat twice.,LAS,7862
Ibex,Sign Goat (SEE) with I.,LAS,7863
Aaron,Left Moses (LAS) right A at temple both close.,LAS,7864
Cubit,3 hits elbow then fingers.,LAS,7865
Cyrus,Sign Christ (SEE) with Flat C.,LAS,7866
Vesper,Left hand in pray position, right palm down V comes up and meets left hand.,LAS,7867
Repent,Sign Sorry (SEE) with LSF D.,LAS,7868
Horde,Sign Class (SEE) with left G and right 5.,LAS,7869
Pestilent,Sign Epidemic (SEE) with BSL P.,LAS,7870
Ire,Sign Contempt (BSL) with BSL I.,LAS,7871
Indignation,Sign Contempt (BSL) with I.,LAS,7872
Bounty,Sign Superfluous (SEE) with right B.,LAS,7873
Chalice,Sign Cup (SEE) with small C.,LAS,7874
Midst,Sign Middle (SEE) with BSL M to BSL T.,LAS,7875
Anoint,Sign Catholic (SEE) with A.,LAS,7876
Overt,O from Hide (SEE) comes out and opens to palm up 5.,LAS,7877
Unction,Sign Catholic (SEE) with Index,LAS,7878
Bhutan,Sign China (LSF) with PRC B.,LAS,7879
Guinea,Sign Africa (Alt. 2) (SEE) with PSL G to B.,LAS,7880
Resort,Sign Utility (LAS) with R.,LAS,7881
Kellogg,Sign Soup (SEE) with K.,LAS,7882
Instigate,Right hand flicks left I.,LAS,7883
Proponent,Sign Advocate (BSL) with ISL P.,LAS,7884
Apocryphon,Sign Hide (SEE) with GSL Αα,LAS,7885
Fraternal,LIP Sign Sister (Alt. 1) (SEE) with ISL F.,LAS,7886
(Herbert) Spencer,BSL H on side of head moves to S.,LAS,7887
Sigmund Freud,Sign Psychology (SEE) with S to F.,LAS,7888
Sanctity,Sign Holy (SEE) with S to Y.,LAS,7889
Hasmonean,Sign Israel (FDMSE) with HSL ח,LAS,7890
Jannaeus,Sign Christ (SEE) backwards with HSL  י ,LAS,7891
Sukkot,Sign S to O (like September to October).,LAS,7892
Galilee,Sign Israel (FDMSE) with HSL  ג.,LAS,7893
Simon,Sign Sound (SEE) with S.,LAS,7894
Migdal,Sign Israel (FDMSE) with M.,LAS,7895
Abut,Sign Next (SEE) with A.,LAS,7896
Fresco,Sign Paint (SEE) with F.,LAS,7897
Mural,Sign Paint (SEE) with extended M then move out.,LAS,7898
Schism,S brushes down palm in left hand.,LAS,7899
Ark,Sign Cupboard (SEE) with A's.,LAS,7900
Conch,Sign Stone (SEE) with GSL Κκ,LAS,7901
Pomegranate,Sign Apple (SEE) with ISL P.,LAS,7902
Pedestal,Sign Base (SEE) with ISL P.,LAS,7903
Elohim,Sign God (SEE) with HSL י.,LAS,7904
Sukkah,Sign House (SEE) with S and H.,LAS,7905
Dura Europus,Sign Ancient (SEE) with D and I.,LAS,7906
Bout,Sign Hour (SEE) with B.,LAS,7907
Ameliorate,Sign Better (SEE) with extended M.,LAS,7908
